word;classes;pronoun;noun;adjective;adverb;verb;article;preposition;conjunction;interjection;other;title_counter;lyrics_counter
premise;noun;False;True;False;False;False;False;False;False;False;False;0;0
preparation;noun;False;True;False;False;False;False;False;False;False;False;0;1
preposition;noun;False;True;False;False;False;False;False;False;False;False;0;0
prerequisite;noun;False;True;False;False;False;False;False;False;False;False;0;0
prescription;noun;False;True;False;False;False;False;False;False;False;False;0;0
preseason;noun;False;True;False;False;False;False;False;False;False;False;0;0
presence;noun;False;True;False;False;False;False;False;False;False;False;0;1
present;noun, verb, adjective, noun;False;True;True;False;True;False;False;False;False;False;0;0
preserve;verb, noun;False;True;False;False;True;False;False;False;False;False;0;0
president;noun;False;True;False;False;False;False;False;False;False;False;0;0
press;noun, verb;False;True;False;False;True;False;False;False;False;False;0;1
pressure;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
pretend;verb, adjective;False;False;True;False;True;False;False;False;False;False;0;9
previous;adjective;False;False;True;False;False;False;False;False;False;False;0;0
previously;adjective;False;False;True;False;False;False;False;False;False;False;0;0
price;noun, verb;False;True;False;False;True;False;False;False;False;False;0;1
pride;noun, verb;False;True;False;False;True;False;False;False;False;False;0;5
priest;noun;False;True;False;False;False;False;False;False;False;False;0;0
primary;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
prime;noun;False;True;False;False;False;False;False;False;False;False;0;0
prince;noun;False;True;False;False;False;False;False;False;False;False;0;0
princess;noun;False;True;False;False;False;False;False;False;False;False;0;0
principal;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
principle;noun;False;True;False;False;False;False;False;False;False;False;0;0
print;verb, noun, adjective;False;True;True;False;True;False;False;False;False;False;0;0
prior;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
prison;noun;False;True;False;False;False;False;False;False;False;False;0;0
prisoner;noun;False;True;False;False;False;False;False;False;False;False;0;0
private;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
privilege;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
prize;noun, adjective, verb, verb;False;True;True;False;True;False;False;False;False;False;0;0
probable;adjective;False;False;True;False;False;False;False;False;False;False;0;0
probation;noun;False;True;False;False;False;False;False;False;False;False;0;0
problem;noun, adjective;False;True;True;False;False;False;False;False;False;False;0;0
procedure;noun;False;True;False;False;False;False;False;False;False;False;0;0
professor;noun;False;True;False;False;False;False;False;False;False;False;0;0
profit;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
programmer;noun;False;True;False;False;False;False;False;False;False;False;0;0
progress;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
promotion;noun;False;True;False;False;False;False;False;False;False;False;0;0
propeller;noun;False;True;False;False;False;False;False;False;False;False;0;0
property;noun;False;True;False;False;False;False;False;False;False;False;0;0
prosecutor;noun;False;True;False;False;False;False;False;False;False;False;0;0
proximity;noun;False;True;False;False;False;False;False;False;False;False;0;0
psychologist;noun;False;True;False;False;False;False;False;False;False;False;0;0
puck;noun;False;True;False;False;False;False;False;False;False;False;0;0
pupil;noun, noun;False;True;False;False;False;False;False;False;False;False;0;0
quad;noun;False;True;False;False;False;False;False;False;False;False;0;0
qualification;noun;False;True;False;False;False;False;False;False;False;False;0;0
quality;noun, adjective;False;True;True;False;False;False;False;False;False;False;0;0
quantity;noun;False;True;False;False;False;False;False;False;False;False;0;0
quarter;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False;0;1
quarterback;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
quarterly;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
queen;noun;False;True;False;False;False;False;False;False;False;False;0;9
querulous;adjective;False;False;True;False;False;False;False;False;False;False;0;0
question;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
quiet;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False;0;3
quiz;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
quotation;noun;False;True;False;False;False;False;False;False;False;False;0;0
quote;verb, noun;False;True;False;False;True;False;False;False;False;False;0;0
race;noun, verb, noun;False;True;False;False;True;False;False;False;False;False;0;0
racial;adjective;False;False;True;False;False;False;False;False;False;False;0;0
radiation;noun;False;True;False;False;False;False;False;False;False;False;0;0
radical;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
radio;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
rage;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
rail;noun, verb, verb;False;True;False;False;True;False;False;False;False;False;0;0
railroad;noun, verb;False;True;False;False;True;False;False;False;False;False;0;1
rain;noun, verb;False;True;False;False;True;False;False;False;False;False;1;31
rain;noun;False;True;False;False;False;False;False;False;False;False;1;31
raise;verb, noun;False;True;False;False;True;False;False;False;False;False;0;1
range;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
rank;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False;0;0
rapid;adjective;False;False;True;False;False;False;False;False;False;False;0;0
rare;adjective, adjective;False;False;True;False;False;False;False;False;False;False;0;0
rash;noun, adjective;False;True;True;False;False;False;False;False;False;False;0;0
rate;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
ratio;noun;False;True;False;False;False;False;False;False;False;False;0;0
rational;adjective;False;False;True;False;False;False;False;False;False;False;0;0
raw;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;0
reach;verb, noun;False;True;False;False;True;False;False;False;False;False;0;1
reaction;noun;False;True;False;False;False;False;False;False;False;False;0;0
read;verb, noun, adjective;False;True;True;False;True;False;False;False;False;False;0;7
reader;noun;False;True;False;False;False;False;False;False;False;False;0;0
reading;noun;False;True;False;False;False;False;False;False;False;False;0;0
ready;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False;0;5
realistic;adjective;False;False;True;False;False;False;False;False;False;False;0;0
reality;noun, adjective;False;True;True;False;False;False;False;False;False;False;0;0
rear;noun, adjective, verb;False;True;True;False;True;False;False;False;False;False;0;0
reason;noun, verb;False;True;False;False;True;False;False;False;False;False;0;14
reasonable;adjective;False;False;True;False;False;False;False;False;False;False;0;0
recall;verb, noun;False;True;False;False;True;False;False;False;False;False;0;1
recent;adjective;False;False;True;False;False;False;False;False;False;False;0;0
reception;noun;False;True;False;False;False;False;False;False;False;False;0;0
receptionist;noun;False;True;False;False;False;False;False;False;False;False;0;0
recession;noun;False;True;False;False;False;False;False;False;False;False;0;0
recognition;noun;False;True;False;False;False;False;False;False;False;False;0;0
record;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False;0;4
recreational;adjective;False;False;True;False;False;False;False;False;False;False;0;0
red;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;7
redolent;adjective;False;False;True;False;False;False;False;False;False;False;0;0
reduction;noun;False;True;False;False;False;False;False;False;False;False;0;0
referee;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
reference;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False;0;0
reform;verb, noun;False;True;False;False;True;False;False;False;False;False;0;0
refrigerator;noun;False;True;False;False;False;False;False;False;False;False;0;0
refuse;verb, noun;False;True;False;False;True;False;False;False;False;False;0;2
regard;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
region;noun;False;True;False;False;False;False;False;False;False;False;0;0
register;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
registrar;noun;False;True;False;False;False;False;False;False;False;False;0;0
regret;verb, noun;False;True;False;False;True;False;False;False;False;False;0;2
regular;adjective, noun;False;True;True;False;False;False;False;False;False;False;0;1
regulation;noun, adjective;False;True;True;False;False;False;False;False;False;False;0;0
reject;verb, noun;False;True;False;False;True;False;False;False;False;False;0;1
relation;noun;False;True;False;False;False;False;False;False;False;False;0;0
relationship;noun;False;True;False;False;False;False;False;False;False;False;0;0
relative;noun, adjective;False;True;True;False;False;False;False;False;False;False;0;0
release;verb, noun;False;True;False;False;True;False;False;False;False;False;0;0
relevant;adjective;False;False;True;False;False;False;False;False;False;False;0;0
reliable;adjective;False;False;True;False;False;False;False;False;False;False;0;0
relief;noun;False;True;False;False;False;False;False;False;False;False;0;0
religion;noun;False;True;False;False;False;False;False;False;False;False;0;0
religious;adjective;False;False;True;False;False;False;False;False;False;False;0;0
remark;noun, verb;False;True;False;False;True;False;False;False;False;False;0;0
remarkable;adjective;False;False;True;False;False;False;False;False;False;False;0;0
remove;verb, noun;False;True;False;False;True;False;False;False;False;False;0;0
renegade;noun;False;True;False;False;False;False;False;False;False;False;0;0
renewable;adjective;False;False;True;False;False;False;False;False;False;False;0;0
rent;noun, verb, noun;False;True;False;False;True;False;False;False;False;False;0;4
