word;classes;pronoun;noun;adjective;adverb;verb;article;preposition;conjunction;interjection;other
solve;verb;False;False;False;False;True;False;False;False;False;False
some;adjective, pronoun, adverb;True;False;True;True;False;False;False;False;False;False
somebody;pronoun, noun;True;False;False;False;False;False;False;False;False;True
somehow;adverb;False;False;False;True;False;False;False;False;False;False
someone;pronoun;True;False;False;False;False;False;False;False;False;True
something;pronoun, adverb;True;False;False;True;False;False;False;False;False;False
sometimes;adverb;False;False;False;True;False;False;False;False;False;False
somewhat;adverb, pronoun;True;False;False;True;False;False;False;False;False;False
somewhere;adverb, noun;False;True;False;True;False;False;False;False;False;False
son;noun;False;True;False;False;False;False;False;False;False;False
song;noun;False;True;False;False;False;False;False;False;False;False
soon;adverb;False;False;False;True;False;False;False;False;False;False
sore;adjective, noun;False;True;True;False;False;False;False;False;False;False
sorority;noun;False;True;False;False;False;False;False;False;False;False
sorrow;noun, verb;False;True;False;False;True;False;False;False;False;False
sorry;adjective;False;False;True;False;False;False;False;False;False;False
sort;noun, verb;False;True;False;False;True;False;False;False;False;False
soul;noun;False;True;False;False;False;False;False;False;False;False
sound;noun, verb, adjective, adverb, noun, verb;False;True;True;True;False;False;False;False;False;False
soup;noun, verb;False;True;False;False;True;False;False;False;False;False
sour;adjective, noun, verb;False;True;True;False;True;False;False;False;False;False
source;noun;False;True;False;False;False;False;False;False;False;False
south;noun, adjective, adverb;False;True;True;True;False;False;False;False;False;False
southern;adjective;False;False;True;False;False;False;False;False;False;False
space;noun, verb;False;True;False;False;True;False;False;False;False;False
spare;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False
speak;verb;False;False;False;False;True;False;False;False;False;False
speaker;noun;False;True;False;False;False;False;False;False;False;False
special;adjective, noun;False;True;True;False;False;False;False;False;False;False
specific;adjective;False;False;True;False;False;False;False;False;False;False
specify;verb;False;False;False;False;True;False;False;False;False;False
spectator;noun;False;True;False;False;False;False;False;False;False;False
speech;noun;False;True;False;False;False;False;False;False;False;False
speed;noun, verb;False;True;False;False;True;False;False;False;False;False
spell;verb, noun, verb, noun;False;True;False;False;True;False;False;False;False;False
spend;verb;False;False;False;False;True;False;False;False;False;False
spending;noun;False;True;False;False;False;False;False;False;False;False
spice;noun, verb;False;True;False;False;True;False;False;False;False;False
spicy;adjective;False;False;True;False;False;False;False;False;False;False
spill;verb, noun;False;True;False;False;True;False;False;False;False;False
spin;verb, noun;False;True;False;False;True;False;False;False;False;False
spirit;noun, verb;False;True;False;False;True;False;False;False;False;False
spiritual;adjective, noun;False;True;True;False;False;False;False;False;False;False
spite;noun, verb;False;True;False;False;True;False;False;False;False;False
splint;noun;False;True;False;False;False;False;False;False;False;False
split;verb, noun;False;True;False;False;True;False;False;False;False;False
spoil;verb, noun;False;True;False;False;True;False;False;False;False;False
spoon;noun, verb;False;True;False;False;True;False;False;False;False;False
sport;noun, adjective, verb;False;True;True;False;True;False;False;False;False;False
sportscaster;noun;False;True;False;False;False;False;False;False;False;False
sportsmanship;noun;False;True;False;False;False;False;False;False;False;False
spot;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False
sprain;verb;False;False;False;False;True;False;False;False;False;False
spray;noun, verb, noun;False;True;False;False;True;False;False;False;False;False
spread;verb, noun;False;True;False;False;True;False;False;False;False;False
spring;noun, verb;False;True;False;False;True;False;False;False;False;False
spring;noun;False;True;False;False;False;False;False;False;False;False
square;noun, adjective, verb, adverb;False;True;True;True;False;False;False;False;False;False
squeeze;verb, noun;False;True;False;False;True;False;False;False;False;False
stable;adjective, noun, verb;False;True;True;False;True;False;False;False;False;False
stadium;noun;False;True;False;False;False;False;False;False;False;False
staff;noun, verb;False;True;False;False;True;False;False;False;False;False
stage;noun, verb;False;True;False;False;True;False;False;False;False;False
stair;noun;False;True;False;False;False;False;False;False;False;False
stamp;noun, verb;False;True;False;False;True;False;False;False;False;False
stand;verb, noun;False;True;False;False;True;False;False;False;False;False
standard;noun, adjective;False;True;True;False;False;False;False;False;False;False
standby;noun, adjective;False;True;True;False;False;False;False;False;False;False
star;noun, verb;False;True;False;False;True;False;False;False;False;False
stare;verb, noun;False;True;False;False;True;False;False;False;False;False
start;verb, noun;False;True;False;False;True;False;False;False;False;False
state;noun, verb;False;True;False;False;True;False;False;False;False;False
statement;noun;False;True;False;False;False;False;False;False;False;False
station;noun, verb;False;True;False;False;True;False;False;False;False;False
statue;noun;False;True;False;False;False;False;False;False;False;False
status;noun;False;True;False;False;False;False;False;False;False;False
statute;noun;False;True;False;False;False;False;False;False;False;False
stay;verb, noun, noun;False;True;False;False;True;False;False;False;False;False
steady;adjective, verb, adverb, noun;False;True;True;True;False;False;False;False;False;False
steal;verb, noun;False;True;False;False;True;False;False;False;False;False
steam;noun, verb;False;True;False;False;True;False;False;False;False;False
steel;noun, verb;False;True;False;False;True;False;False;False;False;False
steep;adjective, verb;False;False;True;False;True;False;False;False;False;False
steer;verb, noun;False;True;False;False;True;False;False;False;False;False
stem;noun, verb, verb;False;True;False;False;True;False;False;False;False;False
step;noun, verb;False;True;False;False;True;False;False;False;False;False
stepfather;noun;False;True;False;False;False;False;False;False;False;False
stepmother;noun;False;True;False;False;False;False;False;False;False;False
stick;noun, verb;False;True;False;False;True;False;False;False;False;False
sticky;adjective;False;False;True;False;False;False;False;False;False;False
stiff;adjective, adverb, noun, verb;False;True;True;True;False;False;False;False;False;False
still;adverb, adjective, verb, noun, noun;False;True;True;True;False;False;False;False;False;False
sting;verb, noun;False;True;False;False;True;False;False;False;False;False
stir;verb, noun;False;True;False;False;True;False;False;False;False;False
stitch;noun, verb;False;True;False;False;True;False;False;False;False;False
stock;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False
stock;noun;False;True;False;False;False;False;False;False;False;False
stomach;noun, verb;False;True;False;False;True;False;False;False;False;False
stone;noun, verb, adverb;False;True;False;True;False;False;False;False;False;False
stop;verb, noun;False;True;False;False;True;False;False;False;False;False
stopover;noun;False;True;False;False;False;False;False;False;False;False
storage;noun;False;True;False;False;False;False;False;False;False;False
store;verb, noun;False;True;False;False;True;False;False;False;False;False
storm;noun, verb;False;True;False;False;True;False;False;False;False;False
story;noun, noun;False;True;False;False;False;False;False;False;False;False
stove;noun;False;True;False;False;False;False;False;False;False;False
straight;adjective, adverb, noun;False;True;True;True;False;False;False;False;False;False
strain;noun, verb, noun;False;True;False;False;True;False;False;False;False;False
strange;adjective;False;False;True;False;False;False;False;False;False;False
stranger;noun;False;True;False;False;False;False;False;False;False;False
strap;noun, verb;False;True;False;False;True;False;False;False;False;False
strategy;noun;False;True;False;False;False;False;False;False;False;False
stream;noun, verb;False;True;False;False;True;False;False;False;False;False
street;noun, adjective;False;True;True;False;False;False;False;False;False;False
strength;noun;False;True;False;False;False;False;False;False;False;False
strengthen;verb;False;False;False;False;True;False;False;False;False;False
stress;noun, verb;False;True;False;False;True;False;False;False;False;False
stretch;verb, noun, adjective;False;True;True;False;True;False;False;False;False;False
strict;adjective;False;False;True;False;False;False;False;False;False;False
strike;verb, noun;False;True;False;False;True;False;False;False;False;False
string;noun, verb;False;True;False;False;True;False;False;False;False;False
strip;noun, verb;False;True;False;False;True;False;False;False;False;False
stripe;noun;False;True;False;False;False;False;False;False;False;False
stroke;noun, verb;False;True;False;False;True;False;False;False;False;False
strong;adjective;False;False;True;False;False;False;False;False;False;False
structure;noun, verb;False;True;False;False;True;False;False;False;False;False
struggle;verb, noun;False;True;False;False;True;False;False;False;False;False
stubborn;adjective;False;False;True;False;False;False;False;False;False;False
student;noun;False;True;False;False;False;False;False;False;False;False
study;noun, verb;False;True;False;False;True;False;False;False;False;False
stuff;noun, verb;False;True;False;False;True;False;False;False;False;False
stupendous;adjective;False;False;True;False;False;False;False;False;False;False
stupid;adjective;False;False;True;False;False;False;False;False;False;False
style;noun, verb;False;True;False;False;True;False;False;False;False;False
subject;noun, adjective, verb;False;True;True;False;True;False;False;False;False;False
submit;verb;False;False;False;False;True;False;False;False;False;False
substance;noun;False;True;False;False;False;False;False;False;False;False
substantial;adjective;False;False;True;False;False;False;False;False;False;False
substitute;noun, verb;False;True;False;False;True;False;False;False;False;False
succeed;verb;False;False;False;False;True;False;False;False;False;False
success;noun;False;True;False;False;False;False;False;False;False;False
successful;adjective;False;False;True;False;False;False;False;False;False;False
such;adjective, pronoun, adverb;True;False;True;True;False;False;False;False;False;False
suck;verb, noun;False;True;False;False;True;False;False;False;False;False
sudden;adjective;False;False;True;False;False;False;False;False;False;False
sue;verb;False;False;False;False;True;False;False;False;False;False
suffer;verb;False;False;False;False;True;False;False;False;False;False
sufficient;adjective;False;False;True;False;False;False;False;False;False;False
sugar;noun, verb;False;True;False;False;True;False;False;False;False;False
suggest;verb;False;False;False;False;True;False;False;False;False;False
suggestion;noun;False;True;False;False;False;False;False;False;False;False
suit;noun, verb;False;True;False;False;True;False;False;False;False;False
suitable;adjective;False;False;True;False;False;False;False;False;False;False
sum;noun, verb;False;True;False;False;True;False;False;False;False;False
summary;noun, adjective;False;True;True;False;False;False;False;False;False;False
summer;noun, verb;False;True;False;False;True;False;False;False;False;False
Sunday;noun;False;True;False;False;False;False;False;False;False;False
sunny;adjective;False;False;True;False;False;False;False;False;False;False
sunshine;noun;False;True;False;False;False;False;False;False;False;False
superficial;adjective;False;False;True;False;False;False;False;False;False;False
support;verb, noun;False;True;False;False;True;False;False;False;False;False
surgeon;noun;False;True;False;False;False;False;False;False;False;False
sustain;verb;False;False;False;False;True;False;False;False;False;False
sustainable;adjective;False;False;True;False;False;False;False;False;False;False
syllabus;noun;False;True;False;False;False;False;False;False;False;False
sympathy;noun;False;True;False;False;False;False;False;False;False;False
table;noun, verb;False;True;False;False;True;False;False;False;False;False
tactful;adjective;False;False;True;False;False;False;False;False;False;False
tactless;adjective;False;False;True;False;False;False;False;False;False;False
tail;noun, verb;False;True;False;False;True;False;False;False;False;False
take;verb, noun;False;True;False;False;True;False;False;False;False;False
takeoff;noun;False;True;False;False;False;False;False;False;False;False
talent;noun;False;True;False;False;False;False;False;False;False;False
talk;verb, noun;False;True;False;False;True;False;False;False;False;False
tall;adjective;False;False;True;False;False;False;False;False;False;False
tank;noun, verb;False;True;False;False;True;False;False;False;False;False
tap;verb, noun, noun, verb;False;True;False;False;True;False;False;False;False;False
tape;noun, verb;False;True;False;False;True;False;False;False;False;False
target;noun, verb;False;True;False;False;True;False;False;False;False;False
task;noun, verb;False;True;False;False;True;False;False;False;False;False
taste;noun, verb;False;True;False;False;True;False;False;False;False;False
tax;noun, verb;False;True;False;False;True;False;False;False;False;False
taxi;noun, verb;False;True;False;False;True;False;False;False;False;False
tea;noun;False;True;False;False;False;False;False;False;False;False
teach;verb;False;False;False;False;True;False;False;False;False;False
teacher;noun;False;True;False;False;False;False;False;False;False;False
team;noun, verb;False;True;False;False;True;False;False;False;False;False
teammate;noun;False;True;False;False;False;False;False;False;False;False
tear;verb, noun, noun, verb;False;True;False;False;True;False;False;False;False;False
technical;adjective;False;False;True;False;False;False;False;False;False;False
technique;noun;False;True;False;False;False;False;False;False;False;False
technology;noun;False;True;False;False;False;False;False;False;False;False
telephone;noun, verb;False;True;False;False;True;False;False;False;False;False
television;noun;False;True;False;False;False;False;False;False;False;False
tell;verb;False;False;False;False;True;False;False;False;False;False
temper;noun, verb;False;True;False;False;True;False;False;False;False;False
temperature;noun;False;True;False;False;False;False;False;False;False;False
temple;noun, noun;False;True;False;False;False;False;False;False;False;False
temporary;adjective;False;False;True;False;False;False;False;False;False;False
tempt;verb;False;False;False;False;True;False;False;False;False;False
tenant;noun;False;True;False;False;False;False;False;False;False;False
tend;verb;False;False;False;False;True;False;False;False;False;False
tendency;noun;False;True;False;False;False;False;False;False;False;False
tendon;noun;False;True;False;False;False;False;False;False;False;False
tennis;noun;False;True;False;False;False;False;False;False;False;False
tense;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False
tension;noun;False;True;False;False;False;False;False;False;False;False
tent;noun;False;True;False;False;False;False;False;False;False;False
term;noun, verb;False;True;False;False;True;False;False;False;False;False
terrible;adjective;False;False;True;False;False;False;False;False;False;False
territory;noun;False;True;False;False;False;False;False;False;False;False
terror;noun;False;True;False;False;False;False;False;False;False;False
test;noun, verb;False;True;False;False;True;False;False;False;False;False
testify;verb;False;False;False;False;True;False;False;False;False;False
testimony;noun;False;True;False;False;False;False;False;False;False;False
text;noun, verb;False;True;False;False;True;False;False;False;False;False
textbook;noun, adjective;False;True;True;False;False;False;False;False;False;False
texture;noun;False;True;False;False;False;False;False;False;False;False
than;conjunction, preposition;False;False;False;False;False;False;True;True;False;False
thank;verb;False;False;False;False;True;False;False;False;False;False
thanks;noun;False;True;False;False;False;False;False;False;False;False
that;pronoun, conjunction, adjective, pronoun, adverb;True;False;True;True;False;False;False;True;False;False
the;definite article;False;False;False;False;False;True;False;False;False;False
theater;noun;False;True;False;False;False;False;False;False;False;False
their;adjective;False;False;True;False;False;False;False;False;False;False
them;pronoun;True;False;False;False;False;False;False;False;False;True
theme;noun;False;True;False;False;False;False;False;False;False;False
themselves;pronoun;True;False;False;False;False;False;False;False;False;True
then;adverb, noun, adjective;False;True;True;True;False;False;False;False;False;False
theory;noun;False;True;False;False;False;False;False;False;False;False
therapist;noun;False;True;False;False;False;False;False;False;False;False
there;adverb, adjective, interjection, noun;False;True;True;True;False;False;False;False;True;False
therefore;adverb;False;False;False;True;False;False;False;False;False;False
thermometer;noun;False;True;False;False;False;False;False;False;False;False
these;;False;False;False;False;False;False;False;False;False;True
thesis;noun;False;True;False;False;False;False;False;False;False;False
they;pronoun;True;False;False;False;False;False;False;False;False;True
thick;adjective, adverb, noun;False;True;True;True;False;False;False;False;False;False
thief;noun;False;True;False;False;False;False;False;False;False;False
thigh;noun;False;True;False;False;False;False;False;False;False;False
thin;adjective, verb, adverb;False;False;True;True;False;False;False;False;False;False
thing;noun;False;True;False;False;False;False;False;False;False;False
think;verb, noun;False;True;False;False;True;False;False;False;False;False
thirsty;adjective;False;False;True;False;False;False;False;False;False;False
this;pronoun, adjective, adverb;True;False;True;True;False;False;False;False;False;False
thorough;adjective;False;False;True;False;False;False;False;False;False;False
though;conjunction, adverb;False;False;False;True;False;False;False;True;False;False
thought;noun;False;True;False;False;False;False;False;False;False;False
thoughtful;adjective;False;False;True;False;False;False;False;False;False;False
thread;noun, verb;False;True;False;False;True;False;False;False;False;False
threat;noun;False;True;False;False;False;False;False;False;False;False
threaten;verb;False;False;False;False;True;False;False;False;False;False
throat;noun;False;True;False;False;False;False;False;False;False;False
through;preposition, adverb, adjective;False;False;True;True;False;False;True;False;False;False
throughout;preposition, adverb;False;False;False;True;False;False;True;False;False;False
throw;verb, noun;False;True;False;False;True;False;False;False;False;False
thumb;noun, verb;False;True;False;False;True;False;False;False;False;False
thunder;noun, verb;False;True;False;False;True;False;False;False;False;False
thunderstorm;noun;False;True;False;False;False;False;False;False;False;False
Thursday;noun;False;True;False;False;False;False;False;False;False;False
thus;adverb;False;False;False;True;False;False;False;False;False;False
ticket;noun, verb;False;True;False;False;True;False;False;False;False;False
tide;noun, verb;False;True;False;False;True;False;False;False;False;False
tie;verb, noun;False;True;False;False;True;False;False;False;False;False
tight;adjective, adverb;False;False;True;True;False;False;False;False;False;False
tilt;verb, noun;False;True;False;False;True;False;False;False;False;False
time;noun, verb;False;True;False;False;True;False;False;False;False;False
time-out;noun;False;True;False;False;False;False;False;False;False;False
tin;noun;False;True;False;False;False;False;False;False;False;False
tiny;adjective;False;False;True;False;False;False;False;False;False;False
tip;verb, noun, noun, verb, noun, verb, noun, verb, noun;False;True;False;False;True;False;False;False;False;False
tire;verb, noun;False;True;False;False;True;False;False;False;False;False
tired;adjective;False;False;True;False;False;False;False;False;False;False
title;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False
to;preposition, adverb;False;False;False;True;False;False;True;False;False;False
today;noun, adverb;False;True;False;True;False;False;False;False;False;False
toe;noun, verb;False;True;False;False;True;False;False;False;False;False
together;adverb, adjective;False;False;True;True;False;False;False;False;False;False
toilet;noun;False;True;False;False;False;False;False;False;False;False
tomorrow;noun, adverb;False;True;False;True;False;False;False;False;False;False
tone;noun, verb;False;True;False;False;True;False;False;False;False;False
tongue;noun, verb;False;True;False;False;True;False;False;False;False;False
tonight;noun, adverb;False;True;False;True;False;False;False;False;False;False
too;adverb;False;False;False;True;False;False;False;False;False;False
tool;noun, verb;False;True;False;False;True;False;False;False;False;False
tooth;noun;False;True;False;False;False;False;False;False;False;False
top;noun, adjective, noun, verb;False;True;True;False;True;False;False;False;False;False
topic;noun;False;True;False;False;False;False;False;False;False;False
tornado;noun;False;True;False;False;False;False;False;False;False;False
total;adjective, noun, verb;False;True;True;False;True;False;False;False;False;False
touch;verb, noun;False;True;False;False;True;False;False;False;False;False
touchdown;noun;False;True;False;False;False;False;False;False;False;False
tough;adjective, verb, noun, adverb;False;True;True;True;False;False;False;False;False;False
tour;noun, verb;False;True;False;False;True;False;False;False;False;False
tournament;noun;False;True;False;False;False;False;False;False;False;False
toward;preposition;False;False;False;False;False;False;True;False;False;False
towel;noun, verb;False;True;False;False;True;False;False;False;False;False
tower;noun, verb;False;True;False;False;True;False;False;False;False;False
town;noun;False;True;False;False;False;False;False;False;False;False
toxic;adjective;False;False;True;False;False;False;False;False;False;False
toxic;noun;False;True;False;False;False;False;False;False;False;False
toy;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False
trace;noun, verb;False;True;False;False;True;False;False;False;False;False
track;noun, verb;False;True;False;False;True;False;False;False;False;False
track;noun;False;True;False;False;False;False;False;False;False;False
trade;noun, verb;False;True;False;False;True;False;False;False;False;False
tradition;noun;False;True;False;False;False;False;False;False;False;False
traditional;adjective;False;False;True;False;False;False;False;False;False;False
traffic;noun, verb;False;True;False;False;True;False;False;False;False;False
trail;verb, noun;False;True;False;False;True;False;False;False;False;False
train;noun, verb;False;True;False;False;True;False;False;False;False;False
trainer;noun;False;True;False;False;False;False;False;False;False;False
training;noun;False;True;False;False;False;False;False;False;False;False
transcript;noun;False;True;False;False;False;False;False;False;False;False
transfer;verb, noun;False;True;False;False;True;False;False;False;False;False
transform;verb;False;False;False;False;True;False;False;False;False;False
transition;noun, verb;False;True;False;False;True;False;False;False;False;False
translate;verb;False;False;False;False;True;False;False;False;False;False
translation;noun;False;True;False;False;False;False;False;False;False;False
translator;noun;False;True;False;False;False;False;False;False;False;False
transparent;adjective;False;False;True;False;False;False;False;False;False;False
transport;verb, noun;False;True;False;False;True;False;False;False;False;False
transportation;noun;False;True;False;False;False;False;False;False;False;False
trap;noun, verb;False;True;False;False;True;False;False;False;False;False
trash;noun, verb;False;True;False;False;True;False;False;False;False;False
travel;verb, noun;False;True;False;False;True;False;False;False;False;False
treasure;noun, verb;False;True;False;False;True;False;False;False;False;False
treat;verb, noun;False;True;False;False;True;False;False;False;False;False
treatment;noun;False;True;False;False;False;False;False;False;False;False
tree;noun;False;True;False;False;False;False;False;False;False;False
trend;noun;False;True;False;False;False;False;False;False;False;False
trial;noun, adjective, verb;False;True;True;False;True;False;False;False;False;False
triangle;noun;False;True;False;False;False;False;False;False;False;False
tribe;noun;False;True;False;False;False;False;False;False;False;False
trick;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False
trimester;noun;False;True;False;False;False;False;False;False;False;False
trip;noun, verb;False;True;False;False;True;False;False;False;False;False
troop;noun, verb;False;True;False;False;True;False;False;False;False;False
trophy;noun;False;True;False;False;False;False;False;False;False;False
tropical;adjective;False;False;True;False;False;False;False;False;False;False
trouble;noun, verb;False;True;False;False;True;False;False;False;False;False
Tuesday;noun;False;True;False;False;False;False;False;False;False;False
tuition;noun;False;True;False;False;False;False;False;False;False;False
turbulence;noun;False;True;False;False;False;False;False;False;False;False
turgid;adjective;False;False;True;False;False;False;False;False;False;False
ugly;adjective;False;False;True;False;False;False;False;False;False;False
umbrella;noun;False;True;False;False;False;False;False;False;False;False
umpire;noun, verb;False;True;False;False;True;False;False;False;False;False
unable;adjective;False;False;True;False;False;False;False;False;False;False
uncle;noun;False;True;False;False;False;False;False;False;False;False
under;preposition, adverb;False;False;False;True;False;False;True;False;False;False
underdog;noun;False;True;False;False;False;False;False;False;False;False
undergo;verb;False;False;False;False;True;False;False;False;False;False
undergraduate;noun;False;True;False;False;False;False;False;False;False;False
underground;adjective, adverb, noun;False;True;True;True;False;False;False;False;False;False
underneath;preposition, adverb, noun;False;True;False;True;False;False;True;False;False;False
understand;verb;False;False;False;False;True;False;False;False;False;False
understanding;noun, adjective;False;True;True;False;False;False;False;False;False;False
undertake;verb;False;False;False;False;True;False;False;False;False;False
undertaker;noun;False;True;False;False;False;False;False;False;False;False
undo;verb;False;False;False;False;True;False;False;False;False;False
unemployed;adjective;False;False;True;False;False;False;False;False;False;False
unemployment;noun;False;True;False;False;False;False;False;False;False;False
unfortunate;adjective, noun;False;True;True;False;False;False;False;False;False;False
unfortunately;adverb;False;False;False;True;False;False;False;False;False;False
unhappiness;adjective;False;False;True;False;False;False;False;False;False;False
unhappy;adjective;False;False;True;False;False;False;False;False;False;False
uniform;noun, adjective;False;True;True;False;False;False;False;False;False;False
union;noun;False;True;False;False;False;False;False;False;False;False
unique;adjective;False;False;True;False;False;False;False;False;False;False
unit;noun;False;True;False;False;False;False;False;False;False;False
unite;verb;False;False;False;False;True;False;False;False;False;False
universal;adjective;False;False;True;False;False;False;False;False;False;False
universe;noun;False;True;False;False;False;False;False;False;False;False
university;noun;False;True;False;False;False;False;False;False;False;False
unknown;adjective, noun;False;True;True;False;False;False;False;False;False;False
unless;conjunction;False;False;False;False;False;False;False;True;False;False
unlike;preposition, adjective;False;False;True;False;False;False;True;False;False;False
unlikely;adjective;False;False;True;False;False;False;False;False;False;False
until;preposition, conjunction;False;False;False;False;False;False;True;True;False;False
unusual;adjective;False;False;True;False;False;False;False;False;False;False
up;adverb, adjective, preposition, noun, verb;False;True;True;True;False;False;True;False;False;False
upon;preposition;False;False;False;False;False;False;True;False;False;False
upper;adjective, noun;False;True;True;False;False;False;False;False;False;False
upset;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False
upstairs;adverb, adjective, noun;False;True;True;True;False;False;False;False;False;False
upward;adverb, adjective;False;False;True;True;False;False;False;False;False;False
urban;adjective;False;False;True;False;False;False;False;False;False;False
urge;verb, noun;False;True;False;False;True;False;False;False;False;False
urgent;adjective;False;False;True;False;False;False;False;False;False;False
us;pronoun;True;False;False;False;False;False;False;False;False;True
use;verb, noun;False;True;False;False;True;False;False;False;False;False
useful;adjective;False;False;True;False;False;False;False;False;False;False
user;noun;False;True;False;False;False;False;False;False;False;False
usual;adjective, noun;False;True;True;False;False;False;False;False;False;False
usually;adverb;False;False;False;True;False;False;False;False;False;False
vacation;noun, verb;False;True;False;False;True;False;False;False;False;False
vagina;noun;False;True;False;False;False;False;False;False;False;False
valley;noun;False;True;False;False;False;False;False;False;False;False
valuable;adjective;False;False;True;False;False;False;False;False;False;False
value;noun, verb;False;True;False;False;True;False;False;False;False;False
variation;noun;False;True;False;False;False;False;False;False;False;False
variety;noun;False;True;False;False;False;False;False;False;False;False
various;adjective;False;False;True;False;False;False;False;False;False;False
vary;verb;False;False;False;False;True;False;False;False;False;False
vast;adjective;False;False;True;False;False;False;False;False;False;False
vegetable;noun;False;True;False;False;False;False;False;False;False;False
vehicle;noun;False;True;False;False;False;False;False;False;False;False
verb;noun;False;True;False;False;False;False;False;False;False;False
verdict;noun;False;True;False;False;False;False;False;False;False;False
version;noun;False;True;False;False;False;False;False;False;False;False
very;adverb, adjective;False;False;True;True;False;False;False;False;False;False
vessel;noun;False;True;False;False;False;False;False;False;False;False
vestige;noun;False;True;False;False;False;False;False;False;False;False
veterinarian;noun;False;True;False;False;False;False;False;False;False;False
victim;noun;False;True;False;False;False;False;False;False;False;False
victory;noun;False;True;False;False;False;False;False;False;False;False
video;noun, adjective, verb;False;True;True;False;True;False;False;False;False;False
videographer;noun;False;True;False;False;False;False;False;False;False;False
view;noun, verb;False;True;False;False;True;False;False;False;False;False
vilify;verb;False;False;False;False;True;False;False;False;False;False
village;noun;False;True;False;False;False;False;False;False;False;False
violence;noun;False;True;False;False;False;False;False;False;False;False
violent;adjective;False;False;True;False;False;False;False;False;False;False
virtually;adverb;False;False;False;True;False;False;False;False;False;False
virtue;noun;False;True;False;False;False;False;False;False;False;False
virus;noun;False;True;False;False;False;False;False;False;False;False
visa;noun;False;True;False;False;False;False;False;False;False;False
visible;adjective;False;False;True;False;False;False;False;False;False;False
vision;noun;False;True;False;False;False;False;False;False;False;False
visit;verb, noun;False;True;False;False;True;False;False;False;False;False
visitor;noun;False;True;False;False;False;False;False;False;False;False
voice;noun, verb;False;True;False;False;True;False;False;False;False;False
volume;noun;False;True;False;False;False;False;False;False;False;False
vomit;verb, noun;False;True;False;False;True;False;False;False;False;False
vote;verb, noun;False;True;False;False;True;False;False;False;False;False
wage;noun, verb;False;True;False;False;True;False;False;False;False;False
waist;noun;False;True;False;False;False;False;False;False;False;False
wait;verb, noun;False;True;False;False;True;False;False;False;False;False
waiter;noun;False;True;False;False;False;False;False;False;False;False
waiting;noun;False;True;False;False;False;False;False;False;False;False
waitress;noun;False;True;False;False;False;False;False;False;False;False
waive;verb;False;False;False;False;True;False;False;False;False;False
wake;verb, noun, noun;False;True;False;False;True;False;False;False;False;False
walk;verb, noun;False;True;False;False;True;False;False;False;False;False
wall;noun, verb;False;True;False;False;True;False;False;False;False;False
wallet;noun;False;True;False;False;False;False;False;False;False;False
wander;verb;False;False;False;False;True;False;False;False;False;False
want;verb, noun;False;True;False;False;True;False;False;False;False;False
war;noun;False;True;False;False;False;False;False;False;False;False
warm;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False
warm;noun;False;True;False;False;False;False;False;False;False;False
warmth;noun;False;True;False;False;False;False;False;False;False;False
warn;verb;False;False;False;False;True;False;False;False;False;False
warning;noun;False;True;False;False;False;False;False;False;False;False
wash;verb, noun;False;True;False;False;True;False;False;False;False;False
waste;noun, verb, adjective;False;True;True;False;True;False;False;False;False;False
watch;verb, noun;False;True;False;False;True;False;False;False;False;False
water;noun, verb;False;True;False;False;True;False;False;False;False;False
wave;verb, noun;False;True;False;False;True;False;False;False;False;False
wax;noun, verb, verb;False;True;False;False;True;False;False;False;False;False
way;noun, adverb;False;True;False;True;False;False;False;False;False;False
we;pronoun;True;False;False;False;False;False;False;False;False;True
weak;adjective;False;False;True;False;False;False;False;False;False;False
weakness;noun;False;True;False;False;False;False;False;False;False;False
wealth;noun;False;True;False;False;False;False;False;False;False;False
weapon;noun;False;True;False;False;False;False;False;False;False;False
wear;verb, noun;False;True;False;False;True;False;False;False;False;False
weather;noun, verb;False;True;False;False;True;False;False;False;False;False
weave;verb, noun;False;True;False;False;True;False;False;False;False;False
web;noun;False;True;False;False;False;False;False;False;False;False
Web+site;;False;False;False;False;False;False;False;False;False;True
wedding;noun;False;True;False;False;False;False;False;False;False;False
Wednesday;noun;False;True;False;False;False;False;False;False;False;False
weed;noun, verb;False;True;False;False;True;False;False;False;False;False
week;noun;False;True;False;False;False;False;False;False;False;False
weekend;noun, verb;False;True;False;False;True;False;False;False;False;False
weekly;adjective, noun;False;True;True;False;False;False;False;False;False;False
weigh;verb;False;False;False;False;True;False;False;False;False;False
weight;noun, verb;False;True;False;False;True;False;False;False;False;False
weird;adjective, verb;False;False;True;False;True;False;False;False;False;False
welcome;interjection, adjective, verb, noun;False;True;True;False;True;False;False;False;True;False
welfare;noun;False;True;False;False;False;False;False;False;False;False
well;adverb, adjective, interjection, noun, verb;False;True;True;True;False;False;False;False;True;False
well-being;noun;False;True;False;False;False;False;False;False;False;False
west;noun, adjective, adverb;False;True;True;True;False;False;False;False;False;False
